Firmware:,,,5095,,CalTop,,15.65,,UpCurr,1100,,DnCur,800,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Format Line:,,,,,1,2,3,4,21,22,7,30,5,23,6,25,28,26,27,8,9,10,11,12,13,14,15,16,17,18,29,19,19,20,31,Calculated Data
,,,Position,,4,9,13,17,68,73,31,98,22,78,25,88,95,93,94,36,39,44,47,50,53,56,59,60,61,62,96,63,97,64,103,
### 0000000228-20190130093355.blg: 2019-01-30 09:33:55  -  2019-01-30 09:35:15 ###,,,# of Char,,5,4,4,5,5,5,5,4,3,5,6,5,1,1,1,3,5,3,3,3,3,3,1,1,1,1,1,1,1,4,3,
BLH0000000228190130093355M509515.6511000800,,Find 'B' character as start of packet,Time (s),Position (in),Data Set Count,Speed Actual,Target Speed,Position Motor Current,PM Current PID Output,MM Current PID Output,Mix Motor Current,MM Tach,Position Motor PWM Duty Cycle % (3 Bytes),Desired counts,Position Motor Encoder Count Starts at 4000,Target Count,PM Direction,Encoder overrun,Encoder underrun,Mix Motor PWM Duty Cycle %,Pump Motor Current,Pump Motor PWM Duty Cycle %,Upper Chamber Temp F,Lower Chamber Temp F ,Scour Heater TempF,Steamer Temp F,Water Shot Solenoid Status,Scour Solenoid Status,Front Door Switch Status,Flip Up Door Status ,Pinch occurred recently,Cup Size Beam ,"ProductDetect
3=small 4=med",Flowcount (ml),% Complete,Avg. Speed over 1 second (in/s)
BLD002190.300.3003.6604001689502.5000000.00000064062065073001100024-00630000000003007081712200100034,,0,21.90,14.468,219,0.30,0.3,3.66,-63,0,2.50,34,40,3,16895,17122,1,0,0,0,0.00,0,64,62,65,73,0,0,1,1,0,0,0,24,,0.146
BLD002200.300.3003.6604001691202.5000000.00000064062065073001100024-00630000000003007081712200100034,,0,22.00,14.487,220,0.30,0.3,3.66,-63,0,2.50,34,40,3,16912,17122,1,0,0,0,0.00,0,64,62,65,73,0,0,1,1,0,0,0,24,,0.138
BLD002210.300.3003.6104001692502.6000000.00000064062065073001100024-00630000000003007081712200100034,,0,22.10,14.502,221,0.30,0.3,3.61,-63,0,2.60,34,40,3,16925,17122,1,0,0,0,0.00,0,64,62,65,73,0,0,1,1,0,0,0,24,,0.132
BLD002220.300.3003.7304001693502.7000000.00000065063064072001100024-00630000000003007081712200100034,,0,22.20,14.513,222,0.30,0.3,3.73,-63,0,2.70,34,40,3,16935,17122,1,0,0,0,0.00,0,65,63,64,72,0,0,1,1,0,0,0,24,,0.136
BLD002230.300.3003.6604001694802.9000000.20000065063064072001100024-00630000000003007081712200100034,,0,22.30,14.528,223,0.30,0.3,3.66,-63,0,2.90,34,40,3,16948,17122,1,0,0,0,0.20,0,65,63,64,72,0,0,1,1,0,0,0,24,,0.139
BLD002240.300.3003.6604001696403.1000000.00000065065061071001100024-00630000000003007081712200100034,,0,22.40,14.546,224,0.30,0.3,3.66,-63,0,3.10,34,40,3,16964,17122,1,0,0,0,0.00,0,65,65,61,71,0,0,1,1,0,0,0,24,,0.132
BLD002250.300.3003.6604001697503.2000000.00000065065061071001100024-00630000000003007081712200100034,,0,22.50,14.558,225,0.30,0.3,3.66,-63,0,3.20,34,40,3,16975,17122,1,0,0,0,0.00,0,65,65,61,71,0,0,1,1,0,0,0,24,,0.130
BLD002260.300.3003.6604001698303.2000000.00000065065061071001100024-00630000000003007081712200100034,,0,22.60,14.567,226,0.30,0.3,3.66,-63,0,3.20,34,40,3,16983,17122,1,0,0,0,0.00,0,65,65,61,71,0,0,1,1,0,0,0,24,,0.134
BLD002270.300.3003.7304001699303.2000000.00000065065061071001100024-00630000000003007081712200100034,,0,22.70,14.578,227,0.30,0.3,3.73,-63,0,3.20,34,40,3,16993,17122,1,0,0,0,0.00,0,65,65,61,71,0,0,1,1,0,0,0,24,,0.139
BLD002280.300.3003.6104001701103.2000000.00000065065061071001100024-00630000000003007081712200100034,,0,22.80,14.598,228,0.30,0.3,3.61,-63,0,3.20,34,40,3,17011,17122,1,0,0,0,0.00,0,65,65,61,71,0,0,1,1,0,0,0,24,,0.114
BLD002290.300.3003.6604001702503.3000000.00000064065062072001100024-00630000000003007081712200100034,,0,22.90,14.614,229,0.30,0.3,3.66,-63,0,3.30,34,40,3,17025,17122,1,0,0,0,0.00,0,64,65,62,72,0,0,1,1,0,0,0,24,,0.070
BLD002300.300.3003.6604001703503.2000000.00000064065062072001100024-00630000000003007081712200100034,,0,23.00,14.625,230,0.30,0.3,3.66,-63,0,3.20,34,40,3,17035,17122,1,0,0,0,0.00,0,64,65,62,72,0,0,1,1,0,0,0,24,,0.044
BLD002310.300.3003.7304001704303.0000000.00000064065062072001100024-00630000000003007081712200100034,,0,23.10,14.634,231,0.30,0.3,3.73,-63,0,3.00,34,40,3,17043,17122,1,0,0,0,0.00,0,64,65,62,72,0,0,1,1,0,0,0,24,,0.035
BLD002320.300.3003.6604001705602.6000000.00000064065063073001100024-00630000000003007081712200100034,,0,23.20,14.649,232,0.30,0.3,3.66,-63,0,2.60,34,40,3,17056,17122,1,0,0,0,0.00,0,64,65,63,73,0,0,1,1,0,0,0,24,,0.020
BLD002330.300.3003.6604001707202.7000000.00000064065063073001100024-00630000000003007081712200100034,,0,23.30,14.667,233,0.30,0.3,3.66,-63,0,2.70,34,40,3,17072,17122,1,0,0,0,0.00,0,64,65,63,73,0,0,1,1,0,0,0,24,,0.002
BLD002340.300.3003.6604001708202.5000000.00000063061064073001100024-00630000000003007081712200100034,,0,23.40,14.678,234,0.30,0.3,3.66,-63,0,2.50,34,40,3,17082,17122,1,0,0,0,0.00,0,63,61,64,73,0,0,1,1,0,0,0,24,,-0.009
BLD002350.300.3003.6604001709102.3000000.00000063061064073001100024-00630000000003007081712200100034,,0,23.50,14.688,235,0.30,0.3,3.66,-63,0,2.30,34,40,3,17091,17122,1,0,0,0,0.00,0,63,61,64,73,0,0,1,1,0,0,0,24,,-0.019
BLD002360.300.3003.7304001710202.2000000.00000063061064073001100024-00630000000003007081712200100034,,0,23.60,14.700,236,0.30,0.3,3.73,-63,0,2.20,34,40,3,17102,17122,1,0,0,0,0.00,0,63,61,64,73,0,0,1,1,0,0,0,24,,-0.046
BLD002370.300.3003.6104001711702.3000000.00000063061065074001100024-00630000000003007081712200100034,,0,23.70,14.717,237,0.30,0.3,3.61,-63,0,2.30,34,40,3,17117,17122,1,0,0,0,0.00,0,63,61,65,74,0,0,1,1,0,0,0,24,,-0.137
BLD002380.302.2002.7100001711302.3000000.00000063061065074001100024-00630000000003007081569500000036,,0,23.80,14.713,238,0.30,2.2,2.71,-63,0,2.30,36,0,3,17113,15695,0,0,0,0,0.00,0,63,61,65,74,0,0,1,1,0,0,0,24,,-0.278
BLD002390.302.2001.6800001708701.8000000.00000064062065074001100024-00630000000003007081569500000036,,0,23.90,14.684,239,0.30,2.2,1.68,-63,0,1.80,36,0,3,17087,15695,0,0,0,0,0.00,0,64,62,65,74,0,0,1,1,0,0,0,24,,-0.445
BLD002400.302.2001.0300001707401.4000000.00000064062065074001100024-00630000000003007081569500000036,,0,24.00,14.669,240,0.30,2.2,1.03,-63,0,1.40,36,0,3,17074,15695,0,0,0,0,0.00,0,64,62,65,74,0,0,1,1,0,0,0,24,,-0.656
BLD002410.302.2000.6400001707401.4000000.00000064062065074001100024-00630000000003007081569500000036,,0,24.10,14.669,241,0.30,2.2,0.64,-63,0,1.40,36,0,3,17074,15695,0,0,0,0,0.00,0,64,62,65,74,0,0,1,1,0,0,0,24,,-0.899
BLD002420.302.2000.3901501707401.4000000.00000065064066074001100024-00630000000003007081569500000036,,0,24.20,14.669,242,0.30,2.2,0.39,-63,0,1.40,36,15,3,17074,15695,0,0,0,0,0.00,0,65,64,66,74,0,0,1,1,0,0,0,24,,-1.150
BLD002430.002.2000.2301201707401.4000000.00000065064066074001100024000000000000026000541569500000036,,0,24.30,14.669,243,0.00,2.2,0.23,0,0,1.40,36,12,26,17074,15695,0,0,0,0,0.00,0,65,64,66,74,0,0,1,1,0,0,0,24,,-1.408
BLD002440.002.2000.1401201707401.5000000.00000065066066074001100024000000000000026001701569500000036,,0,24.40,14.669,244,0.00,2.2,0.14,0,0,1.50,36,12,26,17074,15695,0,0,0,0,0.00,0,65,66,66,74,0,0,1,1,0,0,0,24,,-1.665
BLD002450.002.2000.0901501707401.5000000.00000065066066074001100024000000000000026003491569500000036,,0,24.50,14.669,245,0.00,2.2,0.09,0,0,1.50,36,15,26,17074,15695,0,0,0,0,0.00,0,65,66,66,74,0,0,1,1,0,0,0,24,,-1.892
BLD002460.602.2000.4402801706101.5000000.00000065066066074001100024000000000000026005661569500000036,,0,24.60,14.654,246,0.60,2.2,0.44,0,0,1.50,36,28,26,17061,15695,0,0,0,0,0.00,0,65,66,66,74,0,0,1,1,0,0,0,24,,-2.071
BLD002472.052.2000.9404101699501.4000000.00000066066066074001100024000000000000026007561569500000036,,0,24.70,14.580,247,2.05,2.2,0.94,0,0,1.40,36,41,26,16995,15695,0,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,24,,-2.161
BLD002483.602.2001.3805101686501.3000000.00000066066066074001100024000000000000026008851569500000036,,0,24.80,14.434,248,3.60,2.2,1.38,0,0,1.30,36,51,26,16865,15695,0,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,24,,-2.145
BLD002493.752.2001.4705901669001.4000000.00000066066066074001110024000000000000026010371569510000036,,0,24.90,14.238,249,3.75,2.2,1.47,0,0,1.40,36,59,26,16690,15695,0,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,1,0,24,,-2.049
BLD002503.752.2001.3806901648901.3000000.00000066066066074001110024000000000000026011951569510000036,,0,25.00,14.013,250,3.75,2.2,1.38,0,0,1.30,36,69,26,16489,15695,0,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,1,0,24,,-1.895
BLD002513.752.2001.2407901627301.1000000.00000066066066074001110024000000000000026013551569510000036,,0,25.10,13.770,251,3.75,2.2,1.24,0,0,1.10,36,79,26,16273,15695,0,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,1,0,24,,-1.699
BLD002523.752.2001.0808901604900.9000000.00000066066066074001110024000000000000026015181569510000036,,0,25.20,13.519,252,3.75,2.2,1.08,0,0,0.90,36,89,26,16049,15695,0,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,1,0,24,,-1.465
BLD002533.752.2000.9409501581900.7000000.00000066066066074001110024000000000000026015301569510000036,,0,25.30,13.261,253,3.75,2.2,0.94,0,0,0.70,36,95,26,15819,15695,0,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,1,0,24,,-1.180
BLD002543.752.2000.6900001559000.3000000.00000066067066074001110024000000000000026015361658710100037,,0,25.40,13.004,254,3.75,2.2,0.69,0,0,0.30,37,0,26,15590,16587,1,1,0,0,0.00,0,66,67,66,74,0,0,1,1,0,1,0,24,,-0.847
BLD002553.752.2000.4400001538800.2000000.00000066067066074001110024000000000000026015361658700100037,,0,25.50,12.777,255,3.75,2.2,0.44,0,0,0.20,37,0,26,15388,16587,1,0,0,0,0.00,0,66,67,66,74,0,0,1,1,0,1,0,24,,-0.479
BLD002563.752.2000.2300001521500.2000000.00000066067066074001110024000000000000026015361658700100037,,0,25.60,12.583,256,3.75,2.2,0.23,0,0,0.20,37,0,26,15215,16587,1,0,0,0,0.00,0,66,67,66,74,0,0,1,1,0,1,0,24,,-0.098
BLD002573.752.2000.1400001506900.2000000.00000066067066074001100024000000000000026015361658700100037,,0,25.70,12.419,257,3.75,2.2,0.14,0,0,0.20,37,0,26,15069,16587,1,0,0,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,0.280
BLD002583.752.2000.0904001495300.4000000.00000066067066074001100024000000000000026015361658700100037,,0,25.80,12.289,258,3.75,2.2,0.09,0,0,0.40,37,40,26,14953,16587,1,0,0,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,0.641
BLD002590.002.2000.0501501486400.4000000.00000066067066074001100024000000000000026000191658701100037,,0,25.90,12.189,259,0.00,2.2,0.05,0,0,0.40,37,15,26,14864,16587,1,0,1,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,0.981
BLD002600.002.2000.0501201480000.4000000.00000066067066074001100024000000000000026001041658701100037,,0,26.00,12.118,260,0.00,2.2,0.05,0,0,0.40,37,12,26,14800,16587,1,0,1,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,1.307
BLD002610.002.2000.0001201475900.4000000.00000066067066074001100024000000000000026002521658701100037,,0,26.10,12.072,261,0.00,2.2,0.00,0,0,0.40,37,12,26,14759,16587,1,0,1,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,1.609
BLD002620.002.2000.0502101474300.8000000.40000066067066074001100024000000000000026004621658701100037,,0,26.20,12.054,262,0.00,2.2,0.05,0,0,0.80,37,21,26,14743,16587,1,0,1,0,0.40,0,66,67,66,74,0,0,1,1,0,0,0,24,,1.883
BLD002630.902.2000.6903601476700.3000000.00000066067066074001100024000000000000026006881658700100037,,0,26.30,12.081,263,0.90,2.2,0.69,0,0,0.30,37,36,26,14767,16587,1,0,0,0,0.00,0,66,67,66,74,0,0,1,1,0,0,0,24,,2.105
BLD002642.052.2001.4705001483500.2000000.00000066066066074001100024000000000000026009041658700100037,,0,26.40,12.157,264,2.05,2.2,1.47,0,0,0.20,37,50,26,14835,16587,1,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,24,,2.198
BLD002653.452.2002.1206101496100.2000000.00000066066066074001100024000000000000026010561658700100037,,0,26.50,12.298,265,3.45,2.2,2.12,0,0,0.20,37,61,26,14961,16587,1,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,24,,2.123
BLD002663.752.2002.3207001512800.3000000.00000066066066074001100024000000000000026012151658710100037,,0,26.60,12.486,266,3.75,2.2,2.32,0,0,0.30,37,70,26,15128,16587,1,1,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,24,,1.938
BLD002673.752.2002.3208101531900.3000000.00000065066066075001110024000000000000026013871658710100037,,0,26.70,12.700,267,3.75,2.2,2.32,0,0,0.30,37,81,26,15319,16587,1,1,0,0,0.00,0,65,66,66,75,0,0,1,1,0,1,0,24,,1.723
BLD002683.752.2002.2809201552400.3000000.00000065066066075001110024000000000000026015611658710100037,,0,26.80,12.930,268,3.75,2.2,2.28,0,0,0.30,37,92,26,15524,16587,1,1,0,0,0.00,0,65,66,66,75,0,0,1,1,0,1,0,24,,1.497
BLD002693.752.2002.1810301573800.3000000.00000066066066075001110024000000000000026016561658710100037,,0,26.90,13.170,269,3.75,2.2,2.18,0,0,0.30,37,103,26,15738,16587,1,1,0,0,0.00,0,66,66,66,75,0,0,1,1,0,1,0,24,,1.257
BLD002703.752.2002.1810301596500.4000000.00000066066066075001110024000000000000026016681658710100037,,0,27.00,13.425,270,3.75,2.2,2.18,0,0,0.40,37,103,26,15965,16587,1,1,0,0,0.00,0,66,66,66,75,0,0,1,1,0,1,0,24,,1.002
BLD002713.752.2002.0710401619300.6000000.00000066066066075001110024000000000000026016801658710100037,,0,27.10,13.681,271,3.75,2.2,2.07,0,0,0.60,37,104,26,16193,16587,1,1,0,0,0.00,0,66,66,66,75,0,0,1,1,0,1,0,24,,0.746
BLD002723.752.2002.0710501642100.9000000.00000066067066075001110024000000000000026016921658710100037,,0,27.20,13.936,272,3.75,2.2,2.07,0,0,0.90,37,105,26,16421,16587,1,1,0,0,0.00,0,66,67,66,75,0,0,1,1,0,1,0,24,,0.490
BLD002733.752.2001.8900001664301.2000000.00000066067066075001110024000000000000026016981658710100037,,0,27.30,14.185,273,3.75,2.2,1.89,0,0,1.20,37,0,26,16643,16587,1,1,0,0,0.00,0,66,67,66,75,0,0,1,1,0,1,0,24,,0.241
BLD002743.752.2001.1300001679401.3000000.00000066067066075001110024000000000000026016981658700100037,,0,27.40,14.355,274,3.75,2.2,1.13,0,0,1.30,37,0,26,16794,16587,1,0,0,0,0.00,0,66,67,66,75,0,0,1,1,0,1,0,24,,0.072
BLD002753.752.2000.6900001685301.4000000.00000066067066075001100024000000000000026016981658700100037,,0,27.50,14.421,275,3.75,2.2,0.69,0,0,1.40,37,0,26,16853,16587,1,0,0,0,0.00,0,66,67,66,75,0,0,1,1,0,0,0,24,,0.006
BLD002763.752.2000.4400001685501.4000000.00000066067066075001100024000000000000026016981658700100037,,0,27.60,14.423,276,3.75,2.2,0.44,0,0,1.40,37,0,26,16855,16587,1,0,0,0,0.00,0,66,67,66,75,0,0,1,1,0,0,0,24,,0.003
BLD002773.750.3000.2310501685501.3000000.00000066067066075001100024000000000000026016981774600100039,,0,27.70,14.423,277,3.75,0.3,0.23,0,0,1.30,39,105,26,16855,17746,1,0,0,0,0.00,0,66,67,66,75,0,0,1,1,0,0,0,24,,0.003
BLD002780.150.3000.4401501685801.3000000.00000066067066075101100025000000000000003000011774600100039,,0,27.80,14.427,278,0.15,0.3,0.44,0,0,1.30,39,15,3,16858,17746,1,0,0,0,0.00,0,66,67,66,75,1,0,1,1,0,0,0,25,,0.000
BLD002790.000.3000.4801201685801.3000000.00000066066066075101100026000000000000003000101774600100039,,0,27.90,14.427,279,0.00,0.3,0.48,0,0,1.30,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,26,,0.001
BLD002800.000.3000.4801201685801.3000000.00000066066066075101100027000000000000003000271774600100039,,0,28.00,14.427,280,0.00,0.3,0.48,0,0,1.30,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,27,,0.006
BLD002810.000.3000.5301201685801.1000000.00000066066066075101100029000000000000003000501774600100039,,0,28.10,14.427,281,0.00,0.3,0.53,0,0,1.10,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,29,,0.034
BLD002820.000.3000.4801201685801.1000000.00000066066066075101100030000000000000003000811774600100039,,0,28.20,14.427,282,0.00,0.3,0.48,0,0,1.10,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,30,,0.075
BLD002830.000.3000.5301201685801.0000000.00000066066066075101100031000000000000003001181774600100039,,0,28.30,14.427,283,0.00,0.3,0.53,0,0,1.00,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,31,,0.109
BLD002840.000.3000.4801201685800.9000000.00000066066066075101100032000000000000003001631774600100039,,0,28.40,14.427,284,0.00,0.3,0.48,0,0,0.90,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,32,,0.127
BLD002850.000.3000.5301201685800.8000000.00000066066066075101100034000000000000003002161774600100039,,0,28.50,14.427,285,0.00,0.3,0.53,0,0,0.80,39,12,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,34,,0.138
BLD002860.000.3000.5301501685800.6000000.00000066066066075101100035000000000000003002751774600100039,,0,28.60,14.427,286,0.00,0.3,0.53,0,0,0.60,39,15,3,16858,17746,1,0,0,0,0.00,0,66,66,66,75,1,0,1,1,0,0,0,35,,0.151
BLD002870.000.3000.6401901685800.6000000.00000066066066074101100036000000000000003003421774600100039,,0,28.70,14.427,287,0.00,0.3,0.64,0,0,0.60,39,19,3,16858,17746,1,0,0,0,0.00,0,66,66,66,74,1,0,1,1,0,0,0,36,,0.173
BLD002880.000.3000.8302301685800.5000000.00000066066066074101100037000000000000003003961774600100039,,0,28.80,14.427,288,0.00,0.3,0.83,0,0,0.50,39,23,3,16858,17746,1,0,0,0,0.00,0,66,66,66,74,1,0,1,1,0,0,0,37,,0.194
BLD002890.050.3001.0802501685900.5000000.00000065065066074101100039000000000000003004261774600100039,,0,28.90,14.428,289,0.05,0.3,1.08,0,0,0.50,39,25,3,16859,17746,1,0,0,0,0.00,0,65,65,66,74,1,0,1,1,0,0,0,39,,0.208
BLD002900.200.3001.3302801686300.4000000.00000065065066074101100040000000000000003004501774600100039,,0,29.00,14.432,290,0.20,0.3,1.33,0,0,0.40,39,28,3,16863,17746,1,0,0,0,0.00,0,65,65,66,74,1,0,1,1,0,0,0,40,,0.218
BLD002910.750.3001.5202701688800.5000000.00000065065066074101100041000000000000003004081774600100039,,0,29.10,14.460,291,0.75,0.3,1.52,0,0,0.50,39,27,3,16888,17746,1,0,0,0,0.00,0,65,65,66,74,1,0,1,1,0,0,0,41,,0.206
BLD002920.950.3001.5202401692500.5000000.00000066066066074101100042000000000000003003601774600100039,,0,29.20,14.502,292,0.95,0.3,1.52,0,0,0.50,39,24,3,16925,17746,1,0,0,0,0.00,0,66,66,66,74,1,0,1,1,0,0,0,42,,0.175
BLD002930.700.3001.4302201695500.6000000.00000066066066074101100043000000000000003003481774600100039,,0,29.30,14.535,293,0.70,0.3,1.43,0,0,0.60,39,22,3,16955,17746,1,0,0,0,0.00,0,66,66,66,74,1,0,1,1,0,0,0,43,,0.147
BLD002940.300.3001.3302201697100.7000000.00000066065066074001100045000000000000003003781774600100039,,0,29.40,14.553,294,0.30,0.3,1.33,0,0,0.70,39,22,3,16971,17746,1,0,0,0,0.00,0,66,65,66,74,0,0,1,1,0,0,0,45,,0.139
BLD002950.200.3001.3302401698100.7000000.00000066065066074001100046000000000000003004021774600100039,,0,29.50,14.565,295,0.20,0.3,1.33,0,0,0.70,39,24,3,16981,17746,1,0,0,0,0.00,0,66,65,66,74,0,0,1,1,0,0,0,46,,0.145
BLD002960.350.3001.4702501699300.7000000.00000066065066074001100046000000000000003004081774600100039,,0,29.60,14.578,296,0.35,0.3,1.47,0,0,0.70,39,25,3,16993,17746,1,0,0,0,0.00,0,66,65,66,74,0,0,1,1,0,0,0,46,,0.146
BLD002970.550.3001.5202501701200.8000000.00000065065066074001100047000000000000003003961774600100039,,0,29.70,14.599,297,0.55,0.3,1.52,0,0,0.80,39,25,3,17012,17746,1,0,0,0,0.00,0,65,65,66,74,0,0,1,1,0,0,0,47,,0.130
BLD002980.450.3001.4702401703101.1000000.00000065065066074001100047000000000000003003961774600100039,,0,29.80,14.621,298,0.45,0.3,1.47,0,0,1.10,39,24,3,17031,17746,1,0,0,0,0.00,0,65,65,66,74,0,0,1,1,0,0,0,47,,0.111
BLD002990.300.3001.5202501704401.4000000.00000066066066074001100047000000000000003004141774600100039,,0,29.90,14.635,299,0.30,0.3,1.52,0,0,1.40,39,25,3,17044,17746,1,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,47,,0.118
BLD003000.350.3001.5202601705701.4000000.00000066066066074001100047000000000000003004201774600100039,,0,30.00,14.650,300,0.35,0.3,1.52,0,0,1.40,39,26,3,17057,17746,1,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,47,,0.130
BLD003010.350.3001.5902601707201.4000000.00000066066066074001100047000000000000003004261774600100039,,0,30.10,14.667,301,0.35,0.3,1.59,0,0,1.40,39,26,3,17072,17746,1,0,0,0,0.00,0,66,66,66,74,0,0,1,1,0,0,0,47,,0.119
BLD003020.150.3001.6802701708101.4000000.00000066066065073001100047000000000000003004561774600100039,,0,30.20,14.677,302,0.15,0.3,1.68,0,0,1.40,39,27,3,17081,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.111
BLD003030.150.3001.7702901708601.4000000.00000066066065073001100047000000000000003004801774600100039,,0,30.30,14.682,303,0.15,0.3,1.77,0,0,1.40,39,29,3,17086,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.122
BLD003040.300.3001.9303001709501.3000000.00000066066065073001100047000000000000003004921774600100039,,0,30.40,14.693,304,0.30,0.3,1.93,0,0,1.30,39,30,3,17095,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.138
BLD003050.400.3002.0203001711001.2000000.00000066066065073001100047000000000000003004921774600100039,,0,30.50,14.709,305,0.40,0.3,2.02,0,0,1.20,39,30,3,17110,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.135
BLD003060.300.3002.1203101712301.1000000.00000066066065073001100047000000000000003005041774600100039,,0,30.60,14.724,306,0.30,0.3,2.12,0,0,1.10,39,31,3,17123,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.121
BLD003070.100.3002.2803301712801.1000000.00000066066065073001100047000000000000003005461774600100039,,0,30.70,14.730,307,0.10,0.3,2.28,0,0,1.10,39,33,3,17128,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.128
BLD003080.100.3002.4803501713001.1000000.00000066066065073001100047000000000000003005761774600100039,,0,30.80,14.732,308,0.10,0.3,2.48,0,0,1.10,39,35,3,17130,17746,1,0,0,0,0.00,0,66,66,65,73,0,0,1,1,0,0,0,47,,0.159
BLD003090.600.3002.6703501714901.1000000.00000065065065073001100047000000000000003005461774600100039,,0,30.90,14.753,309,0.60,0.3,2.67,0,0,1.10,39,35,3,17149,17746,1,0,0,0,0.00,0,65,65,65,73,0,0,1,1,0,0,0,47,,0.155
BLD003100.550.3002.6703301717301.2000000.00000065065065073001100047000000000000003005401774600100039,,0,31.00,14.780,310,0.55,0.3,2.67,0,0,1.20,39,33,3,17173,17746,1,0,0,0,0.00,0,65,65,65,73,0,0,1,1,0,0,0,47,,0.128
BLD003110.000.3002.6203401717801.3000000.00000065065065073001100047000000000000003005941774600100039,,0,31.10,14.786,311,0.00,0.3,2.62,0,0,1.30,39,34,3,17178,17746,1,0,0,0,0.00,0,65,65,65,73,0,0,1,1,0,0,0,47,,0.129
BLD003120.100.3002.7603801718001.4000000.00000065065063071001100047000000000000003006181774600100039,,0,31.20,14.788,312,0.10,0.3,2.76,0,0,1.40,39,38,3,17180,17746,1,0,0,0,0.00,0,65,65,63,71,0,0,1,1,0,0,0,47,,0.162
BLD003130.450.3002.9703801719501.5000000.00000065065063071001100047000000000000003006061774600100039,,0,31.30,14.805,313,0.45,0.3,2.97,0,0,1.50,39,38,3,17195,17746,1,0,0,0,0.00,0,65,65,63,71,0,0,1,1,0,0,0,47,,0.167
BLD003140.550.3002.9703701721801.6000000.00000065065063072001100047000000000000003005941774600100039,,0,31.40,14.831,314,0.55,0.3,2.97,0,0,1.60,39,37,3,17218,17746,1,0,0,0,0.00,0,65,65,63,72,0,0,1,1,0,0,0,47,,0.150
BLD003150.250.3003.1303801723001.8000000.00000065065063072001100047000000000000003006241774600100039,,0,31.50,14.844,315,0.25,0.3,3.13,0,0,1.80,39,38,3,17230,17746,1,0,0,0,0.00,0,65,65,63,72,0,0,1,1,0,0,0,47,,0.163
BLD003160.000.3003.2204001723101.9000000.00000065065063072001100047000000000000003006721774600100039,,0,31.60,14.845,316,0.00,0.3,3.22,0,0,1.90,39,40,3,17231,17746,1,0,0,0,0.00,0,65,65,63,72,0,0,1,1,0,0,0,47,,0.182
BLD003170.450.3003.4704201724201.9000000.00000065065062070001100047000000000000003006601774600100039,,0,31.70,14.857,317,0.45,0.3,3.47,0,0,1.90,39,42,3,17242,17746,1,0,0,0,0.00,0,65,65,62,70,0,0,1,1,0,0,0,47,,0.178
BLD003180.750.3003.5603901727202.0000000.00000065065062070001100047000000000000003006181774600100039,,0,31.80,14.891,318,0.75,0.3,3.56,0,0,2.00,39,39,3,17272,17746,1,0,0,0,0.00,0,65,65,62,70,0,0,1,1,0,0,0,47,,0.155
BLD003190.250.3003.5203901728702.2000000.00000065065062070001100047000000000000003006541774600100039,,0,31.90,14.908,319,0.25,0.3,3.52,0,0,2.20,39,39,3,17287,17746,1,0,0,0,0.00,0,65,65,62,70,0,0,1,1,0,0,0,47,,0.168
